# generated by launcher/tools/complexity_gate.py --update-baseline
# score	file:line	function
2	launcher/main/gfx/gfx.c:2054	send_run
2	launcher/main/input/buttons.c:150	pmu_take_events
2	launcher/main/input/imu.c:125	imu_read
2	launcher/main/main.c:141	load_system_panel_clock
2	launcher/main/main.c:445	report_fps
2	launcher/main/ui/ui_build.c:183	ui_set_font_scaled
2	launcher/main/ui/ui_build.c:205	ui_set_transform
2	launcher/main/util/job.c:92	job_reap_finished
2	launcher/main/util/job.c:104	job_timeout_ticks
2	launcher/main/util/screenshot.c:125	screenshot_start
2	launcher/test/heap_arena.c:373	__wrap_free
2	launcher/test/heap_arena.c:320	arena_pool_free
2	launcher/test/heap_arena.c:184	arena_pool_init_once
2	launcher/test/heap_arena.c:334	heap_arena_snapshot
2	launcher/test/heap_arena.c:511	heap_caps_get_free_size
2	launcher/test/suites/suite_boot_anim.c:233	test_a_point_further_from_the_camera_projects_smaller
2	launcher/test/suites/suite_boot_anim.c:1049	test_the_floor_fades_out_with_distance_rather_than_stopping
2	launcher/test/suites/suite_boot_anim_perf.c:163	build_checkpoints
2	launcher/test/suites/suite_boot_anim_perf.c:146	clamp_below
2	launcher/test/suites/suite_gfx.c:1292	test_memory_throughput_psram_against_internal
2	launcher/test/suites/suite_gfx_dirty.c:25	fixture
2	launcher/test/suites/suite_gfx_font.c:105	test_monospace_advance_is_cell_w_times_scale_for_every_glyph
2	launcher/test/suites/suite_gfx_heal.c:81	test_the_budget_bounds_a_present_and_the_rest_waits
2	launcher/test/suites/suite_gfx_indexed.c:132	test_dither_expansion_is_deterministic_at_the_same_panel_coordinates
2	launcher/test/suites/suite_gfx_indexed.c:471	test_repaint_class_kind_matches_cell_changed
2	launcher/test/suites/suite_gfx_present_guard.c:35	fixture
2	launcher/test/suites/suite_icons_system.c:111	reference_icon_scale
2	launcher/test/suites/suite_rng.c:87	test_below_reaches_every_value
2	launcher/test/suites/suite_ui.c:33	build
2	launcher/tools/gfx_palette_gen.c:203	gfx_palette_gen_build_lut_nearest
